#资金帐户     |交易市场|证券账户    |证券代码     |可用股份数           |成本价
#FundAcc C12|Market|SecuAcc    |StockCode C6|StkAvlQty          |CostPrice
B880000384  |1     |B880000384 |600000      |1000000000                |0
0031422441  |2     |0031422441 |300403      |1000000000                |0
0031422441  |2     |0031422441 |300404      |1000000000                |0
0031422441  |2     |0031422441 |300405      |1000000000                |0
0031422441  |2     |0031422441 |300406      |1000000000                |0
0031422441  |2     |0031422441 |300407      |1000000000                |0
0031422441  |2     |0031422441 |300408      |1000000000                |0
0031422441  |2     |0031422441 |300409      |1000000000                |0
0031422441  |2     |0031422441 |300410      |1000000000                |0
0031422441  |2     |0031422441 |300411      |1000000000                |0
0031422441  |2     |0031422441 |300412      |1000000000                |0
0031422441  |2     |0031422441 |300413      |1000000000                |0
0031422441  |2     |0031422441 |300414      |1000000000                |0
0031422441  |2     |0031422441 |300415      |1000000000                |0
0031422441  |2     |0031422441 |300416      |1000000000                |0
0031422441  |2     |0031422441 |300417      |1000000000                |0
0031422441  |2     |0031422441 |300418      |1000000000                |0
0031422441  |2     |0031422441 |300419      |1000000000                |0
0031422441  |2     |0031422441 |300420      |1000000000                |0
0031422441  |2     |0031422441 |300421      |1000000000                |0
0031422441  |2     |0031422441 |300422      |1000000000                |0
0031422441  |2     |0031422441 |300423      |1000000000                |0
0031422441  |2     |0031422441 |300424      |1000000000                |0
0031422441  |2     |0031422441 |300425      |1000000000                |0
0031422441  |2     |0031422441 |300426      |1000000000                |0
0031422441  |2     |0031422441 |300427      |1000000000                |0
0031422441  |2     |0031422441 |300428      |1000000000                |0
0031422441  |2     |0031422441 |300429      |1000000000                |0
0031422441  |2     |0031422441 |300430      |1000000000                |0
0031422441  |2     |0031422441 |300431      |1000000000                |0
0031422441  |2     |0031422441 |300432      |1000000000                |0
0031422441  |2     |0031422441 |300433      |1000000000                |0
0031422441  |2     |0031422441 |300434      |1000000000                |0
0031422441  |2     |0031422441 |300435      |1000000000                |0
0031422441  |2     |0031422441 |300436      |1000000000                |0
0031422441  |2     |0031422441 |300437      |1000000000                |0
0031422441  |2     |0031422441 |300438      |1000000000                |0
0031422441  |2     |0031422441 |300439      |1000000000                |0
0031422441  |2     |0031422441 |300440      |1000000000                |0
0031422441  |2     |0031422441 |300441      |1000000000                |0
0031422441  |2     |0031422441 |300442      |1000000000                |0
0031422441  |2     |0031422441 |300443      |1000000000                |0
0031422441  |2     |0031422441 |300444      |1000000000                |0
0031422441  |2     |0031422441 |300445      |1000000000                |0
0031422441  |2     |0031422441 |300446      |1000000000                |0
0031422441  |2     |0031422441 |300447      |1000000000                |0
0031422441  |2     |0031422441 |300448      |1000000000                |0
0031422441  |2     |0031422441 |300449      |1000000000                |0
0031422441  |2     |0031422441 |300450      |1000000000                |0
0031422441  |2     |0031422441 |300451      |1000000000                |0
0031422441  |2     |0031422441 |300452      |1000000000                |0
0031422441  |2     |0031422441 |300453      |1000000000                |0
0031422441  |2     |0031422441 |300455      |1000000000                |0
0031422441  |2     |0031422441 |300456      |1000000000                |0
0031422441  |2     |0031422441 |300457      |1000000000                |0
0031422441  |2     |0031422441 |300458      |1000000000                |0
0031422441  |2     |0031422441 |300459      |1000000000                |0
0031422441  |2     |0031422441 |300460      |1000000000                |0
0031422441  |2     |0031422441 |300461      |1000000000                |0
0031422441  |2     |0031422441 |300462      |1000000000                |0
0031422441  |2     |0031422441 |300463      |1000000000                |0
0031422441  |2     |0031422441 |300464      |1000000000                |0
0031422441  |2     |0031422441 |300465      |1000000000                |0
0031422441  |2     |0031422441 |300466      |1000000000                |0
0031422441  |2     |0031422441 |300467      |1000000000                |0
0031422441  |2     |0031422441 |300468      |1000000000                |0
0031422441  |2     |0031422441 |300469      |1000000000                |0
0031422441  |2     |0031422441 |300470      |1000000000                |0
0031422441  |2     |0031422441 |300471      |1000000000                |0
0031422441  |2     |0031422441 |300472      |1000000000                |0
0031422441  |2     |0031422441 |300473      |1000000000                |0
0031422441  |2     |0031422441 |300474      |1000000000                |0
0031422441  |2     |0031422441 |300475      |1000000000                |0
0031422441  |2     |0031422441 |300476      |1000000000                |0
0031422441  |2     |0031422441 |300477      |1000000000                |0
0031422441  |2     |0031422441 |300478      |1000000000                |0
0031422441  |2     |0031422441 |300479      |1000000000                |0
0031422441  |2     |0031422441 |300480      |1000000000                |0
0031422441  |2     |0031422441 |300481      |1000000000                |0
0031422441  |2     |0031422441 |300482      |1000000000                |0
0031422441  |2     |0031422441 |300483      |1000000000                |0
0031422441  |2     |0031422441 |300484      |1000000000                |0
0031422441  |2     |0031422441 |300485      |1000000000                |0
0031422441  |2     |0031422441 |300486      |1000000000                |0
0031422441  |2     |0031422441 |300487      |1000000000                |0
0031422441  |2     |0031422441 |300488      |1000000000                |0
0031422441  |2     |0031422441 |300489      |1000000000                |0
0031422441  |2     |0031422441 |300490      |1000000000                |0
0031422441  |2     |0031422441 |300491      |1000000000                |0
0031422441  |2     |0031422441 |300492      |1000000000                |0
0031422441  |2     |0031422441 |300493      |1000000000                |0
0031422441  |2     |0031422441 |300494      |1000000000                |0
0031422441  |2     |0031422441 |300495      |1000000000                |0
0031422441  |2     |0031422441 |300496      |1000000000                |0
0031422441  |2     |0031422441 |300497      |1000000000                |0
0031422441  |2     |0031422441 |300498      |1000000000                |0
